sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3399899,300,4,42,1058,2012,3095,311,1060,1070,1079,157,No,0,0.79,0.87,0,No,No,Yes,Yes,No,No
3399995,36,9,0,0,0,0,1,2,2,3,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3399996,5,4,0,0,10,10,0,3,3,6,0,No,0,1,1,0,No,No,Yes,Yes,No,No
3400045,1233,4,1062,1461,3093,4629,490,1592,3008,4209,241,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3400233,4220,2,2029,9120,16620,24180,2430,7076,13477,20603,2086,No,0,1,1,0,No,No,No,Yes,No,No
3400279,3,12,0,0,0,0,0,0,6,9,2,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
3400280,0,6,0,1,1,2,0,0,1,1,0,No,0,0,0,0,No,No,No,Yes,No,No
3400372,6,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.88,0,No,No,No,Yes,No,No
3400419,0,8,0,0,0,0,0,0,0,0,0,No,0,0.66,0.67,0,No,No,Yes,No,Yes,No
3400420,67,8,1,23,45,64,3,27,71,142,30,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3400466,59,8,0,0,0,0,0,1,1,1,0,No,0,0.41,0.46,0,No,No,No,Yes,No,No
3400467,69,12,16,156,306,456,24,107,231,357,92,No,0,0.97,0.89,0,No,No,No,Yes,No,No
3400470,8,9,0,0,0,0,0,0,0,0,0,No,0,0.61,0.69,0,No,No,No,Yes,No,No
3400707,175,12,0,68,175,274,30,120,260,418,193,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3400756,24,12,0,0,0,0,3,3,5,7,2,No,0,0.57,0.68,0,No,No,Yes,Yes,No,No
3400804,75,8,6,34,66,130,11,42,96,135,14,No,0,0.7,0.71,0,No,No,No,Yes,No,No
3400805,21,52,0,0,0,0,0,0,0,0,0,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
3400806,4,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3400854,72,4,0,3,3,3,1,4,8,10,1,No,0,0.56,0.58,0,No,No,No,Yes,No,No
3400999,46,4,42,66,157,201,21,78,159,204,17,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3401016,239,2,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3401094,210,8,0,0,0,0,8,18,34,64,4,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3401188,4965,12,0,0,0,0,0,0,0,5,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3401189,4975,8,0,0,0,0,0,20,20,20,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
3401203,0,13,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3401330,9,8,0,0,9,9,0,7,16,20,1,No,0,1,1,0,No,No,No,Yes,No,No
3401519,117,8,19,27,119,142,49,108,203,296,22,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3401666,83,2,3,156,234,312,44,133,248,305,48,No,0,0.88,0.9,0,No,No,Yes,Yes,No,No
3401906,263,8,0,36,204,300,26,278,534,742,39,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3401957,1,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3402001,122,4,0,0,58,87,11,36,95,151,36,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3402050,50,12,1,24,47,70,6,20,49,74,78,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3402051,858,4,25,1125,1688,2251,176,671,1190,1678,254,No,0,1,1,0,No,No,No,Yes,No,No
3402284,0,13,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,Yes,No,Yes,Yes,No,No
3402377,6,2,13,13,26,39,6,15,20,31,0,No,0,0.53,0.54,0,No,No,No,Yes,No,No
3402380,9,9,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3402423,1,12,0,2,2,4,0,2,3,3,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3402424,0,8,0,0,0,0,0,0,0,0,0,No,0,0.48,0.36,0,No,No,No,Yes,No,No
3402425,2,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.9,0,No,No,No,Yes,No,No
3402471,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3402483,2,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
3402520,7,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3402521,329,4,0,0,0,0,0,0,1,2,15,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3402522,5,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
3402714,33,8,7,25,52,79,7,30,59,87,13,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3402762,1090,2,0,0,0,0,6,23,87,93,2,No,0,-99,-99,0,No,No,No,Yes,No,No
3402763,129,8,10,80,180,310,23,94,171,239,52,No,0,0.04,0.06,0,No,No,No,Yes,No,No
3402858,179,12,0,0,0,0,12,14,53,90,0,No,0,0,0.01,0,No,No,No,Yes,No,No
3402859,15,9,0,0,0,0,0,0,2,3,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3403003,96,8,0,0,0,0,0,6,16,20,0,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3403048,5,2,0,0,1,1,0,0,0,0,0,No,0,0.75,0.63,0,Yes,No,Yes,Yes,No,No
3403049,2688,8,425,1250,1250,1250,0,0,0,1,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
3403050,924,12,0,0,0,0,0,0,0,0,1,No,0,0.74,0.69,0,No,No,No,Yes,No,No
3403140,20,8,0,9,9,9,6,13,24,44,5,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3403187,356,8,49,474,889,1298,185,503,980,1404,163,No,0,0.79,0.86,0,No,No,No,Yes,No,No
3403476,13,8,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3403477,2,8,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3403523,8182,8,0,0,0,0,581,1877,3518,5429,609,No,0,1,0.99,0,No,No,No,Yes,No,No
3403570,22,8,0,0,0,0,0,0,1,1,0,No,0,0.9,0.86,0,No,No,Yes,Yes,No,No
3403618,424,4,0,847,1453,2113,16,29,39,55,40,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3403619,30,2,25,5,5,5,0,0,0,0,1,No,0,0.5,0.5,0,Yes,No,No,Yes,No,No
3403665,3,2,0,1,1,1,1,2,2,2,0,No,0,0.82,0.81,0,Yes,No,No,Yes,No,No
3403762,350,12,0,0,0,0,0,0,0,0,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3403808,4,4,0,2,4,5,1,3,4,5,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3403810,4,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.8,0,No,No,No,Yes,No,No
3403950,35,8,0,0,0,0,0,5,6,14,0,No,0,0.88,0.94,0,No,No,No,Yes,No,No
3403996,17192,5,7345,10500,21000,31500,3594,11752,24086,35574,3638,No,0,0.98,0.96,45,No,No,No,Yes,No,No
3404091,45,8,0,0,24,60,4,15,29,43,16,No,0,0.68,0.73,0,No,No,No,Yes,No,No
3404092,303,8,0,0,0,0,14,23,109,136,14,No,0,0.68,0.75,0,No,No,No,Yes,No,No
3404139,15,8,0,0,0,0,0,1,1,2,0,No,0,0.18,0.33,0,No,No,No,Yes,No,No
3404234,74,8,0,0,0,0,0,1,3,7,0,No,0,0.88,0.9,0,No,No,No,Yes,No,No
3404282,16,8,0,0,0,0,0,0,0,0,1,No,0,0.87,0.92,0,No,No,Yes,Yes,No,No
3404283,60,2,0,0,54,108,8,34,71,101,0,No,0,0.77,0.79,0,No,No,No,Yes,No,No
3404284,3,8,0,3,5,8,0,0,4,9,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3404330,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3404331,19,2,3,30,65,105,7,18,26,30,4,No,0,0.97,0.98,0,Yes,No,No,Yes,No,No
3404503,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3404523,141,8,20,875,875,875,69,170,295,437,97,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
3404620,59,2,0,0,0,0,0,6,6,6,1,No,0,0.09,0.12,0,Yes,No,No,Yes,No,No
3404621,101,2,0,0,0,0,0,0,0,0,2,No,0,1,0.99,0,Yes,No,No,Yes,No,No
3404717,2,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3404718,9,4,0,0,2,3,0,1,4,8,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3404871,4,8,0,0,0,0,0,0,0,0,0,No,0,0.73,0.7,0,No,No,No,Yes,No,No
3404910,52,12,0,500,500,1000,39,226,459,633,44,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3404957,225,2,45,216,471,687,48,230,496,732,108,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3404958,28,8,8,21,56,77,11,32,64,98,12,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3405026,0,8,0,0,0,0,0,0,0,0,0,No,0,1,0.98,0,No,No,No,Yes,No,No
3405101,11,2,0,0,0,0,0,0,0,0,1,No,0,0.99,0.96,0,No,No,Yes,Yes,No,No
3405146,9,8,0,0,0,0,0,0,0,0,0,No,0,0.41,0.46,0,Yes,No,No,Yes,No,No
3405147,4,12,0,0,0,0,0,0,0,0,0,No,0,0.8,0.78,0,No,No,No,Yes,No,No
3405193,142,8,80,243,511,794,63,272,562,800,95,No,0,0.87,0.88,0,No,No,No,Yes,No,No
3405289,2,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3405388,35,2,0,0,0,0,0,1,1,3,1,No,0,0,0.04,0,No,No,Yes,Yes,No,No
3405511,3,10,0,0,0,0,0,0,0,0,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3405531,5,8,0,0,0,2,1,2,4,5,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3405579,23,4,0,40,80,120,5,19,32,37,2,No,0,0.74,0.63,0,Yes,No,No,Yes,No,No
3405674,5,9,0,0,0,0,0,0,2,2,2,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3405726,4,9,0,1,4,7,1,3,6,8,0,No,0,1,0.98,0,No,No,No,Yes,No,No
3405733,0,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3405867,3,2,0,3,3,3,0,0,0,0,0,No,0,0,0,0,Yes,No,No,Yes,No,No
3405868,1030,12,803,480,1600,2400,209,823,1829,2876,252,No,0,0.64,0.35,0,No,No,Yes,Yes,No,No
3405915,5,8,0,0,0,0,0,3,4,4,2,No,0,1,1,0,Yes,No,No,Yes,No,No
3406008,2,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3406150,57,4,0,0,56,56,2,10,24,72,3,No,0,0.83,0.9,0,No,No,No,Yes,No,No
3406206,5,12,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3406434,13,8,0,20,20,20,6,10,25,31,4,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
3406482,7,2,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,Yes,No,Yes,Yes,No,No
3406483,0,2,2,0,4,4,0,0,0,0,1,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
3406484,25,2,0,80,80,80,0,0,0,0,0,No,0,1,0.99,0,Yes,No,No,Yes,No,No
3406488,10,2,10,20,20,20,0,0,0,0,0,No,0,0.59,0.73,0,Yes,No,No,Yes,No,No
3406489,50,4,0,0,0,0,0,0,0,0,1,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3406581,59,9,0,0,0,0,0,0,3,7,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3406774,4,2,0,0,0,0,2,2,3,3,0,No,0,0,0,0,Yes,No,No,Yes,No,No
3406775,28,9,0,0,0,0,9,13,28,34,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
3406776,70,8,0,40,80,100,9,35,68,102,0,No,0,0.92,0.66,0,No,No,No,Yes,No,No
3406777,13,2,0,0,0,0,3,12,12,12,0,No,0,0.75,0.5,0,Yes,No,No,Yes,No,No
3406818,13,8,0,0,0,4,2,6,10,22,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3406819,12,8,0,0,0,0,0,0,0,0,0,No,0,0.08,0.26,0,No,No,No,Yes,No,No
3406864,2,8,0,0,0,0,0,0,0,0,2,No,0,0.78,0.86,0,No,No,No,Yes,No,No
3407011,2,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3407103,27,8,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3407201,13,2,0,0,0,0,0,0,0,1,2,No,0,0.03,0.1,0,No,No,No,Yes,No,No
3407250,38,8,0,32,96,160,8,22,61,74,0,No,0,1,0.95,0,No,No,No,Yes,No,No
3407251,23,2,0,0,0,0,1,3,13,16,0,No,0,0.73,0.7,0,Yes,No,No,Yes,No,No
3407344,1,8,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3407536,14,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3407537,3,4,0,0,0,0,0,0,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3407584,22,2,0,0,0,0,0,1,1,1,2,No,0,0.94,0.96,0,No,No,No,Yes,No,No
3407775,99,8,4,60,114,168,9,41,113,188,31,No,0,1,0.97,0,No,No,No,Yes,No,No
3407911,778,8,200,1100,2100,3200,250,1164,2556,3834,321,No,0,0.93,0.95,0,No,No,No,Yes,No,No
3408099,17,8,0,0,0,0,0,0,0,0,1,No,0,0.87,0.92,0,No,No,No,Yes,No,No
3408100,14,12,0,0,0,0,0,0,0,0,0,No,0,0.68,0.49,0,No,No,Yes,Yes,No,No
3408198,3,4,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3408199,3,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3408391,11,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3408441,0,2,0,3,3,3,0,0,0,0,0,No,0,0,0.05,0,Yes,No,Yes,Yes,No,No
3408536,4,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3408607,401,8,0,0,0,0,0,0,0,0,1,No,0,1,1,0,No,No,No,Yes,No,No
3408607,401,8,0,0,0,0,0,0,0,0,1,No,0,1,1,0,No,No,No,Yes,No,No
3408607,401,8,0,0,0,0,0,0,0,0,1,No,0,1,1,0,No,No,No,Yes,No,No
3408634,10,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
3408680,35,8,17,23,64,99,8,31,65,97,23,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3408681,1,8,0,1,1,2,0,1,1,1,1,No,0,0.69,0.75,0,No,No,No,Yes,No,No
3408682,7,8,0,0,0,0,1,3,11,20,9,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3408726,765,16,0,0,0,0,0,0,0,0,0,No,0,0.92,0.9,0,No,No,No,Yes,No,No
3408727,1,8,0,0,0,0,0,0,0,0,2,No,0,1,1,0,Yes,No,No,Yes,No,No
3408771,71,8,11,8,44,71,7,35,78,121,17,No,0,0.94,0.8,0,No,No,No,Yes,No,No
3408863,10,8,0,0,50,50,1,6,10,12,0,No,0,0.99,0.94,0,No,No,No,Yes,No,No
3408864,7,8,0,0,0,0,0,0,0,0,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3409100,5,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3409101,375,8,0,0,0,0,0,0,0,0,0,No,0,0.85,0.64,0,No,No,No,Yes,No,No
3409151,3,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3409153,5,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3409199,117,2,17,140,308,420,40,182,289,431,60,No,0,0.99,0.97,0,No,No,No,Yes,No,No
3409202,10,2,0,0,0,0,0,0,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3409202,10,2,0,0,0,0,0,0,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3409202,10,2,0,0,0,0,0,0,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3409340,2,9,0,3,3,3,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3409622,284,2,0,101,101,101,2,5,6,11,16,No,0,-99,-99,0,No,No,No,Yes,No,No
3409669,3392,8,0,0,0,0,18,51,135,181,5,No,0,0.5,0.72,0,No,No,No,Yes,No,No
3409680,1,8,0,0,0,0,0,0,0,1,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
3409758,8,8,0,0,0,6,0,2,7,8,1,No,0,0.59,0.67,0,No,No,No,Yes,No,No
3409804,507,8,481,232,232,232,89,242,838,1113,31,No,0,0,0,0,No,No,No,Yes,No,No
3409853,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
3410044,6,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3410044,6,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3410044,6,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3410052,16,2,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3410100,4,2,0,0,0,0,0,1,2,3,0,No,0,0.97,0.93,0,No,No,No,Yes,No,No
3410103,28,8,0,0,0,0,0,0,1,1,1,No,0,0.97,0.98,0,Yes,No,No,Yes,No,No
3410243,1,2,0,14,17,20,6,8,8,8,0,No,0,0.64,0.82,0,Yes,No,No,Yes,No,No
3410304,0,2,0,0,0,0,0,0,0,0,0,No,0,0.93,0.87,0,No,No,Yes,Yes,No,No
3410339,200,4,57,299,667,1057,157,480,889,1263,110,No,0,0.87,0.91,0,No,No,No,Yes,No,No
3410340,152,4,4,100,200,400,37,124,327,524,102,No,0,0.91,0.85,0,No,No,No,Yes,No,No
3410387,805,12,0,0,0,0,0,18,21,22,0,No,0,0,0.01,0,No,No,No,Yes,No,No
3410388,0,12,0,0,0,0,0,0,0,0,1,No,0,0,0.01,0,No,No,No,Yes,No,No
3410389,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3410390,1300,12,0,1500,2500,3500,44,842,1427,1792,190,No,0,0.96,0.95,0,No,No,No,Yes,No,No
3410392,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3410484,906,12,0,0,0,0,28,79,497,1157,64,No,0,0.92,0.9,0,No,No,No,Yes,No,No
3410530,2258,8,0,0,0,0,0,8,17,23,0,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3410575,21,8,9,79,138,198,22,73,107,150,23,No,0,0.98,0.97,1,No,No,No,Yes,No,No
3410577,13,2,0,0,0,18,7,13,13,13,0,No,0,0.99,0.94,0,Yes,No,No,Yes,No,No
3410578,5,2,0,0,0,0,1,5,11,16,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3410621,1961,4,0,322,322,881,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
3410623,168,8,83,24,144,240,25,87,199,318,47,No,0,0.83,0.91,0,No,No,No,Yes,No,No
3410624,1349,8,582,1920,3480,5310,684,2184,3965,5613,738,No,0,0.95,0.96,0,No,No,No,Yes,No,No
3410760,6,8,0,135,135,135,1,3,5,9,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3410808,131,8,0,300,300,300,0,0,0,0,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
3410809,4,8,0,0,0,0,0,0,1,1,0,No,0,1,1,0,No,No,No,Yes,No,No
3410856,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3410858,0,12,0,2,2,2,0,0,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3410859,31,8,0,0,0,0,0,1,3,3,2,No,0,0.65,0.72,0,No,No,No,Yes,No,No
3410902,76,2,4,136,232,320,17,75,164,275,34,No,0,0.74,0.58,0,No,No,No,Yes,No,No
3411000,0,2,0,0,0,0,0,0,0,0,0,No,0,0.88,0.94,0,No,No,No,Yes,No,No
3411097,31,10,0,6,15,30,2,18,49,74,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3411098,5,4,0,0,0,0,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3411191,16,8,0,0,0,0,1,5,6,8,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
3411334,2,9,0,0,0,0,0,0,1,2,0,No,0,0.85,0.82,0,Yes,No,No,Yes,No,No
3411338,70,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3411476,573,2,121,800,1500,2200,177,651,1383,2099,194,No,0,0.9,0.9,0,No,No,No,Yes,No,No
3411480,20,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3411523,177,52,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
3411623,12,52,0,0,0,0,0,0,0,0,0,No,0,0.87,0.92,0,Yes,No,No,No,No,No
3411853,56,8,0,0,0,0,0,0,0,0,0,No,0,0.68,0.49,0,No,No,No,Yes,No,No
3411903,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3412048,124,8,2,169,273,377,21,95,200,276,57,No,0,0.96,0.98,0,No,No,No,Yes,No,No
3412144,0,2,0,289,289,289,0,1,1,2,0,No,0,0,0,0,No,No,No,Yes,No,No
3412145,1064,2,56,1314,2874,4530,323,1115,1985,2448,169,No,0,0.95,0.94,0,No,No,No,Yes,No,No
3412341,11,2,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,Yes,No,No
3412341,11,2,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,Yes,No,No
3412341,11,2,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,Yes,No,No
3412387,10,12,0,0,0,0,0,0,1,5,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3412431,200,9,0,0,50,100,0,0,0,0,1,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3412570,184,8,31,159,369,579,46,191,398,640,41,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3412616,5,9,0,0,0,0,0,0,0,0,1,No,0,0.54,0.48,0,No,No,Yes,Yes,No,No
3412716,41,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.9,0,No,No,No,Yes,No,No
3412804,34,2,0,0,0,0,0,0,0,0,0,No,0,1,0.95,0,No,No,No,Yes,No,No
3412805,1,8,0,0,0,0,0,0,0,0,1,No,0,1,0.9,0,No,No,No,Yes,No,No
3412809,2,12,0,0,0,0,0,0,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3412852,23,8,0,0,20,40,2,11,26,39,2,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3412853,7,8,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3412901,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3412998,14750,8,250,0,0,0,0,660,660,660,2,No,0,0.94,0.94,250,No,No,No,Yes,No,No
3413092,4,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.89,0,Yes,No,Yes,Yes,No,No
3413093,13,2,0,0,0,0,0,5,8,8,1,No,0,0.96,0.81,0,Yes,No,No,Yes,No,No
3413094,4,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,Yes,No,No,Yes,No,No
3413141,0,0,0,16,27,28,0,0,0,0,1,No,0,0,0,0,Yes,No,Yes,Yes,No,No
3413143,4,4,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
3413238,10,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3413430,113,9,0,0,0,0,14,56,126,170,20,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3413477,1,8,0,2,4,6,0,1,2,4,1,No,0,0.94,0.8,0,No,No,No,Yes,No,No
3413486,21,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
3413570,9,12,0,0,0,0,1,2,3,4,0,No,0,0.74,0.69,0,No,No,Yes,Yes,No,No
3413616,3,8,0,0,0,0,0,0,0,1,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3413664,9,2,0,17,34,51,3,13,24,36,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3413759,1,8,0,1,3,4,1,2,3,3,1,No,0,0.96,0.91,0,No,No,No,Yes,No,No
3413809,15,2,0,0,0,0,0,0,0,0,0,No,0,0.57,0.67,0,Yes,No,Yes,Yes,No,No
3413810,1211,3,0,0,0,0,0,0,2,4,2,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3414001,8,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3414003,1,9,0,0,0,0,0,0,0,0,1,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3414049,24,8,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,Yes,No,No
3414343,11,2,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3414343,11,2,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3414343,11,2,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3414474,8,12,0,0,0,0,0,0,0,0,1,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3414660,12,8,0,0,0,0,0,0,1,1,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
3414707,9,2,0,12,36,45,1,12,30,48,3,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3414711,7,8,0,0,0,0,0,0,0,0,1,No,0,1,0.9,0,No,No,No,Yes,No,No
3414804,7,4,0,0,0,0,0,0,0,0,0,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3414949,2,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3414951,2383,24,0,0,0,0,32,83,209,383,62,No,0,0.88,0.89,0,No,No,Yes,Yes,No,No
3414996,2,8,0,0,0,0,0,0,0,0,0,No,0,0.18,0.33,0,No,No,No,Yes,No,No
3415127,26,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
